"DateTime","Players","Flags","Twitch Viewers"
"2019-05-20 00:00:00",2958,,1987
"2019-05-21 00:00:00",2993,,2105
"2019-05-22 00:00:00",3070,,3186
"2019-05-23 00:00:00",3131,,1921
"2019-05-24 00:00:00",3350,,11716
"2019-05-25 00:00:00",3770,,17324
"2019-05-26 00:00:00",3245,,34863
"2019-05-27 00:00:00",3223,,55676
"2019-05-28 00:00:00",3366,,2780
"2019-05-29 00:00:00",3431,,3015
"2019-05-30 00:00:00",3724,,3650
"2019-05-31 00:00:00",3901,,8375
"2019-06-01 00:00:00",4258,,6350
"2019-06-02 00:00:00",3977,,10758
"2019-06-03 00:00:00",3557,,3781
"2019-06-04 00:00:00",3817,,3123
"2019-06-05 00:00:00",3950,,2552
"2019-06-06 00:00:00",3729,,3155
"2019-06-07 00:00:00",3756,,2492
"2019-06-08 00:00:00",3748,,9546
"2019-06-09 00:00:00",3507,,22396
"2019-06-10 00:00:00",3260,,3088
"2019-06-11 00:00:00",3113,,3094
"2019-06-12 00:00:00",2951,,1817
"2019-06-13 00:00:00",3236,,3260
"2019-06-14 00:00:00",3470,,5421
"2019-06-15 00:00:00",3512,,13644
"2019-06-16 00:00:00",3020,,11736
"2019-06-17 00:00:00",2922,,5288
"2019-06-18 00:00:00",3250,,9479
"2019-06-19 00:00:00",3182,,2325
"2019-06-20 00:00:00",3212,,4164
"2019-06-21 00:00:00",3524,,2490
"2019-06-22 00:00:00",3426,,6916
"2019-06-23 00:00:00",3372,,12568
"2019-06-24 00:00:00",3166,,4252
"2019-06-25 00:00:00",3170,,8000
"2019-06-26 00:00:00",3189,,3765
"2019-06-27 00:00:00",3308,,5643
"2019-06-28 00:00:00",3448,,22789
"2019-06-29 00:00:00",3473,,37457
"2019-06-30 00:00:00",3418,,50704
"2019-07-01 00:00:00",3170,,2138
"2019-07-02 00:00:00",3452,,2600
"2019-07-03 00:00:00",3179,,1681
"2019-07-04 00:00:00",3288,,5143
"2019-07-05 00:00:00",3768,,4667
"2019-07-06 00:00:00",3820,,12985
"2019-07-07 00:00:00",3612,,19646
"2019-07-08 00:00:00",3596,,3689
"2019-07-09 00:00:00",3797,,10269
"2019-07-10 00:00:00",3716,,2757
"2019-07-11 00:00:00",3666,,4761
"2019-07-12 00:00:00",3863,,6347
"2019-07-13 00:00:00",3891,,9190
"2019-07-14 00:00:00",3574,,10202
"2019-07-15 00:00:00",3361,,11360
"2019-07-16 00:00:00",3444,,2157
"2019-07-17 00:00:00",3421,,4474
"2019-07-18 00:00:00",3473,,5965
"2019-07-19 00:00:00",3768,,7641
"2019-07-20 00:00:00",3773,,13909
"2019-07-21 00:00:00",3452,,29849
"2019-07-22 00:00:00",3552,,10561
"2019-07-23 00:00:00",3404,,4327
"2019-07-24 00:00:00",3347,,5541
"2019-07-25 00:00:00",3474,,3094
"2019-07-26 00:00:00",3510,,3427
"2019-07-27 00:00:00",3783,,28657
"2019-07-28 00:00:00",3606,,2606
"2019-07-29 00:00:00",3416,,5046
"2019-07-30 00:00:00",3456,,5796
"2019-07-31 00:00:00",3392,,3487
"2019-08-01 00:00:00",3344,,1077
"2019-08-02 00:00:00",3747,,26236
"2019-08-03 00:00:00",3982,,50910
"2019-08-04 00:00:00",3978,,192091
"2019-08-05 00:00:00",4495,,239291
"2019-08-06 00:00:00",4393,,2965
"2019-08-07 00:00:00",4235,,6822
"2019-08-08 00:00:00",4044,,3904
"2019-08-09 00:00:00",4360,,2626
"2019-08-10 00:00:00",4641,,26833
"2019-08-11 00:00:00",4408,,5725
"2019-08-12 00:00:00",4044,,3322
"2019-08-13 00:00:00",4117,,3201
"2019-08-14 00:00:00",3940,,2038
"2019-08-15 00:00:00",4087,,4647
"2019-08-16 00:00:00",4188,,4011
"2019-08-17 00:00:00",4200,,17332
"2019-08-18 00:00:00",4003,,23511
"2019-08-19 00:00:00",3741,,3881
"2019-08-20 00:00:00",3800,,2708
"2019-08-21 00:00:00",3694,,4996
"2019-08-22 00:00:00",3617,,2627
"2019-08-23 00:00:00",4045,,13970
"2019-08-24 00:00:00",4064,,12746
"2019-08-25 00:00:00",3895,,15367
"2019-08-26 00:00:00",3730,,7646
"2019-08-27 00:00:00",3584,,3197
"2019-08-28 00:00:00",3523,,7794
"2019-08-29 00:00:00",3495,,8839
"2019-08-30 00:00:00",3800,,2796
"2019-08-31 00:00:00",3842,,9779
"2019-09-01 00:00:00",3623,,16064
"2019-09-02 00:00:00",3417,,21167
"2019-09-03 00:00:00",3424,,6646
"2019-09-04 00:00:00",3508,,6349
"2019-09-05 00:00:00",3426,,8171
"2019-09-06 00:00:00",4297,,6934
"2019-09-07 00:00:00",4701,,9117
"2019-09-08 00:00:00",4446,,13407
"2019-09-09 00:00:00",8130,,10270
"2019-09-10 00:00:00",7143,,9276
"2019-09-11 00:00:00",6119,,12292
"2019-09-12 00:00:00",5118,,5181
"2019-09-13 00:00:00",5295,,3690
"2019-09-14 00:00:00",6033,,6228
"2019-09-15 00:00:00",5738,,10445
"2019-09-16 00:00:00",5073,,12172
"2019-09-17 00:00:00",4882,,3311
"2019-09-18 00:00:00",4627,,6199
"2019-09-19 00:00:00",4547,,6073
"2019-09-20 00:00:00",4680,,6479
"2019-09-21 00:00:00",4922,,6689
"2019-09-22 00:00:00",4515,,12439
"2019-09-23 00:00:00",4079,,5273
"2019-09-24 00:00:00",3950,,3193
"2019-09-25 00:00:00",3850,,2083
"2019-09-26 00:00:00",3971,,2559
"2019-09-27 00:00:00",4338,,3345
"2019-09-28 00:00:00",4416,,16855
"2019-09-29 00:00:00",3981,,23660
"2019-09-30 00:00:00",3766,,6410
"2019-10-01 00:00:00",3850,,2775
"2019-10-02 00:00:00",3902,,5368
"2019-10-03 00:00:00",3753,,1633
"2019-10-04 00:00:00",3987,,2436
"2019-10-05 00:00:00",4250,,4829
"2019-10-06 00:00:00",3858,,7512
"2019-10-07 00:00:00",3432,,11289
"2019-10-08 00:00:00",3646,,5529
"2019-10-09 00:00:00",3488,,2601
"2019-10-10 00:00:00",3481,,5432
"2019-10-11 00:00:00",3836,,4118
"2019-10-12 00:00:00",4117,,4573
"2019-10-13 00:00:00",3788,,4674
"2019-10-14 00:00:00",3339,,5838
"2019-10-15 00:00:00",3336,,3294
"2019-10-16 00:00:00",3309,,6655
"2019-10-17 00:00:00",3338,,3306
"2019-10-18 00:00:00",3668,,1903
"2019-10-19 00:00:00",3793,,4442
"2019-10-20 00:00:00",3394,,13106
"2019-10-21 00:00:00",3179,,7445
"2019-10-22 00:00:00",3241,,8522
"2019-10-23 00:00:00",3200,,9740
"2019-10-24 00:00:00",3284,,2884
"2019-10-25 00:00:00",3478,,4547
"2019-10-26 00:00:00",3594,,16297
"2019-10-27 00:00:00",3261,,21971
"2019-10-28 00:00:00",3057,,4659
"2019-10-29 00:00:00",2923,,2409
"2019-10-30 00:00:00",2945,,9676
"2019-10-31 00:00:00",2980,,1611
"2019-11-01 00:00:00",3354,,5356
"2019-11-02 00:00:00",3436,,9179
"2019-11-03 00:00:00",3084,,18162
"2019-11-04 00:00:00",2977,,3536
"2019-11-05 00:00:00",2867,,7712
"2019-11-06 00:00:00",2940,,17028
"2019-11-07 00:00:00",2881,,2979
"2019-11-08 00:00:00",3083,,13072
"2019-11-09 00:00:00",3436,,22151
"2019-11-10 00:00:00",3247,,6929
"2019-11-11 00:00:00",3136,,2181
"2019-11-12 00:00:00",3197,,2455
"2019-11-13 00:00:00",3151,,9900
"2019-11-14 00:00:00",3106,,1798
"2019-11-15 00:00:00",3272,,1213
"2019-11-16 00:00:00",3445,,17060
"2019-11-17 00:00:00",3274,,23779
"2019-11-18 00:00:00",2999,,3281
"2019-11-19 00:00:00",2932,,3796
"2019-11-20 00:00:00",2909,,2407
"2019-11-21 00:00:00",2975,,3402
"2019-11-22 00:00:00",3320,,3934
"2019-11-23 00:00:00",3510,,13063
"2019-11-24 00:00:00",3426,,15426
"2019-11-25 00:00:00",2921,,15254
"2019-11-26 00:00:00",3038,,2134
"2019-11-27 00:00:00",3382,,2211
"2019-11-28 00:00:00",3744,,2998
"2019-11-29 00:00:00",4186,,4602
"2019-11-30 00:00:00",4672,,5549
"2019-12-01 00:00:00",4567,,22227
"2019-12-02 00:00:00",4186,,1879
"2019-12-03 00:00:00",4466,,22321
"2019-12-04 00:00:00",4123,,2148
"2019-12-05 00:00:00",4036,,2673
"2019-12-06 00:00:00",4288,,1942
"2019-12-07 00:00:00",4095,,49418
"2019-12-08 00:00:00",3779,,85363
"2019-12-09 00:00:00",4948,,5053
"2019-12-10 00:00:00",7389,,10309
"2019-12-11 00:00:00",6031,,10745
"2019-12-12 00:00:00",5488,,12684
"2019-12-13 00:00:00",5617,,3484
"2019-12-14 00:00:00",5486,,4869
"2019-12-15 00:00:00",5038,,4550
"2019-12-16 00:00:00",4476,,14954
"2019-12-17 00:00:00",4384,,2797
"2019-12-18 00:00:00",4450,,4928
"2019-12-19 00:00:00",4304,,2295
"2019-12-20 00:00:00",4774,,4434
"2019-12-21 00:00:00",5064,,5210
"2019-12-22 00:00:00",4990,,1621
"2019-12-23 00:00:00",4799,,4937
"2019-12-24 00:00:00",4916,,3918
"2019-12-25 00:00:00",4737,,6241
"2019-12-26 00:00:00",4885,,2435
"2019-12-27 00:00:00",5246,,2239
"2019-12-28 00:00:00",5205,,1378
"2019-12-29 00:00:00",5036,,29346
"2019-12-30 00:00:00",5002,,9141
"2019-12-31 00:00:00",5030,,1693
"2020-01-01 00:00:00",4775,,2796
"2020-01-02 00:00:00",4909,,3447
"2020-01-03 00:00:00",5091,,4909
"2020-01-04 00:00:00",5126,,4196
"2020-01-05 00:00:00",4879,,4909
"2020-01-06 00:00:00",4483,,13188
"2020-01-07 00:00:00",4371,,3678
"2020-01-08 00:00:00",4405,,3148
"2020-01-09 00:00:00",4232,,2671
"2020-01-10 00:00:00",4449,,4806
"2020-01-11 00:00:00",4542,,2970
"2020-01-12 00:00:00",4290,,2186
"2020-01-13 00:00:00",3760,,2035
"2020-01-14 00:00:00",3733,,2102
"2020-01-15 00:00:00",3738,,3390
"2020-01-16 00:00:00",3486,,2086
"2020-01-17 00:00:00",3835,,2857
"2020-01-18 00:00:00",4144,,5173
"2020-01-19 00:00:00",3889,,7347
"2020-01-20 00:00:00",3555,,3982
"2020-01-21 00:00:00",3723,,2053
"2020-01-22 00:00:00",3515,,5123
"2020-01-23 00:00:00",3738,,3335
"2020-01-24 00:00:00",3658,,16849
"2020-01-25 00:00:00",4071,,30908
"2020-01-26 00:00:00",4553,,46794
"2020-01-27 00:00:00",4236,,6039
"2020-01-28 00:00:00",4428,,2897
"2020-01-29 00:00:00",4194,,1960
"2020-01-30 00:00:00",4155,,1490
"2020-01-31 00:00:00",4569,,2408
"2020-02-01 00:00:00",4679,,1973
"2020-02-02 00:00:00",4556,,2167
"2020-02-03 00:00:00",3957,,1871
"2020-02-04 00:00:00",4098,,1987
"2020-02-05 00:00:00",3968,,1356
"2020-02-06 00:00:00",3846,,1806
"2020-02-07 00:00:00",4275,,1942
"2020-02-08 00:00:00",4566,,1400
"2020-02-09 00:00:00",4275,,5195
"2020-02-10 00:00:00",3795,,1790
"2020-02-11 00:00:00",3942,,3574
"2020-02-12 00:00:00",4050,,2993
"2020-02-13 00:00:00",4139,,21713
"2020-02-14 00:00:00",4347,,2655
"2020-02-15 00:00:00",4605,,3290
"2020-02-16 00:00:00",4459,,2758
"2020-02-17 00:00:00",3795,,2896
"2020-02-18 00:00:00",4002,,2365
"2020-02-19 00:00:00",3850,,3047
"2020-02-20 00:00:00",3841,,4297
"2020-02-21 00:00:00",4250,,8843
"2020-02-22 00:00:00",4512,,2001
"2020-02-23 00:00:00",4468,,4022
"2020-02-24 00:00:00",4075,,3311
"2020-02-25 00:00:00",4110,,2181
"2020-02-26 00:00:00",3968,,2282
"2020-02-27 00:00:00",4043,,2009
"2020-02-28 00:00:00",4165,,2444
"2020-02-29 00:00:00",4467,,9169
"2020-03-01 00:00:00",4207,,1997
"2020-03-02 00:00:00",3787,,2683
"2020-03-03 00:00:00",3776,,2570
"2020-03-04 00:00:00",3906,,2395
"2020-03-05 00:00:00",3897,,1730
"2020-03-06 00:00:00",4236,,19861
"2020-03-07 00:00:00",4494,,2738
"2020-03-08 00:00:00",4271,,2144
"2020-03-09 00:00:00",3815,,1951
"2020-03-10 00:00:00",3939,,3977
"2020-03-11 00:00:00",3734,,1741
"2020-03-12 00:00:00",3788,,2437
"2020-03-13 00:00:00",4186,,2052
"2020-03-14 00:00:00",4144,,2077
"2020-03-15 00:00:00",4086,,2286
"2020-03-16 00:00:00",3809,,1964
"2020-03-17 00:00:00",3839,,1620
"2020-03-18 00:00:00",3850,,1748
"2020-03-19 00:00:00",3918,,2210
"2020-03-20 00:00:00",3983,,2411
"2020-03-21 00:00:00",4160,,2118
"2020-03-22 00:00:00",4178,,3346
"2020-03-23 00:00:00",4650,,3908
"2020-03-24 00:00:00",6892,,9566
"2020-03-25 00:00:00",5626,,3223
"2020-03-26 00:00:00",5134,,3739
"2020-03-27 00:00:00",5154,,6692
"2020-03-28 00:00:00",5135,,3085
"2020-03-29 00:00:00",4798,,6372
"2020-03-30 00:00:00",4534,,4935
"2020-03-31 00:00:00",4556,,2040
"2020-04-01 00:00:00",4411,,1518
"2020-04-02 00:00:00",4505,,3867
"2020-04-03 00:00:00",4451,,1815
"2020-04-04 00:00:00",4844,,1677
"2020-04-05 00:00:00",4569,,3506
"2020-04-06 00:00:00",4158,,2412
"2020-04-07 00:00:00",4162,,1701
"2020-04-08 00:00:00",4284,,2500
"2020-04-09 00:00:00",4198,,1993
"2020-04-10 00:00:00",4486,,2258
"2020-04-11 00:00:00",4568,,1449
"2020-04-12 00:00:00",4434,,2572
"2020-04-13 00:00:00",4464,,1907
"2020-04-14 00:00:00",4419,,1773
"2020-04-15 00:00:00",4200,,2049
"2020-04-16 00:00:00",4120,,2482
"2020-04-17 00:00:00",4460,,2075
"2020-04-18 00:00:00",4746,,2669
"2020-04-19 00:00:00",4375,,2854
"2020-04-20 00:00:00",4200,,2599
"2020-04-21 00:00:00",4550,,2934
"2020-04-22 00:00:00",4316,,2399
"2020-04-23 00:00:00",4171,,2029
"2020-04-24 00:00:00",4362,,2534
"2020-04-25 00:00:00",4498,,2808
"2020-04-26 00:00:00",4420,,3964
"2020-04-27 00:00:00",3966,,2082
"2020-04-28 00:00:00",4216,,1620
"2020-04-29 00:00:00",4227,,1880
"2020-04-30 00:00:00",4040,,2365
"2020-05-01 00:00:00",4822,,6192
"2020-05-02 00:00:00",4997,,7076
"2020-05-03 00:00:00",4999,,6067
"2020-05-04 00:00:00",4781,,5017
"2020-05-05 00:00:00",4780,,4171
"2020-05-06 00:00:00",4832,,2188
"2020-05-07 00:00:00",4829,,3030
"2020-05-08 00:00:00",4802,,3946
"2020-05-09 00:00:00",4945,,3649
"2020-05-10 00:00:00",4583,,3183
"2020-05-11 00:00:00",4257,,11928
"2020-05-12 00:00:00",4199,,8531
"2020-05-13 00:00:00",5328,,2703
"2020-05-14 00:00:00",6236,,8982
"2020-05-15 00:00:00",6932,,2945
"2020-05-16 00:00:00",7124,,5852
"2020-05-17 00:00:00",5910,,9360
"2020-05-18 00:00:00",5302,,8614
"2020-05-19 00:00:00",5150,,36760
"2020-05-20 00:00:00",4803,,2086
"2020-05-21 00:00:00",4958,,6484
"2020-05-22 00:00:00",5101,,3475
"2020-05-23 00:00:00",5255,,4973
"2020-05-24 00:00:00",5006,,5528
"2020-05-25 00:00:00",4818,,6304
"2020-05-26 00:00:00",4582,,4985
"2020-05-27 00:00:00",4700,,5034
"2020-05-28 00:00:00",4634,,5608
"2020-05-29 00:00:00",4811,,5744
"2020-05-30 00:00:00",5141,,9049
"2020-05-31 00:00:00",4799,,4738
"2020-06-01 00:00:00",4438,,2463
"2020-06-02 00:00:00",4232,,2585
"2020-06-03 00:00:00",4162,,3722
"2020-06-04 00:00:00",4352,,2172
"2020-06-05 00:00:00",4692,,2138
"2020-06-06 00:00:00",4809,,4659
"2020-06-07 00:00:00",4520,,3668
"2020-06-08 00:00:00",4188,,8659
"2020-06-09 00:00:00",4330,,2611
"2020-06-10 00:00:00",4140,,3504
"2020-06-11 00:00:00",4481,,3450
"2020-06-12 00:00:00",4540,,5906
"2020-06-13 00:00:00",4680,,2334
"2020-06-14 00:00:00",4298,,2968
"2020-06-15 00:00:00",4149,,45873
"2020-06-16 00:00:00",4224,,2048
"2020-06-17 00:00:00",4228,,1554
"2020-06-18 00:00:00",4198,,1932
"2020-06-19 00:00:00",4354,,3667
"2020-06-20 00:00:00",4345,,2313
"2020-06-21 00:00:00",5018,,1442
"2020-06-22 00:00:00",5183,,6681
"2020-06-23 00:00:00",5476,,5261
"2020-06-24 00:00:00",5631,,1609
"2020-06-25 00:00:00",5684,,3094
"2020-06-26 00:00:00",5896,,2227
"2020-06-27 00:00:00",5975,,5362
"2020-06-28 00:00:00",5739,,8620
"2020-06-29 00:00:00",5425,,2031
"2020-06-30 00:00:00",5307,,2102
"2020-07-01 00:00:00",5317,,1745
"2020-07-02 00:00:00",5342,,14162
"2020-07-03 00:00:00",5698,,18164
"2020-07-04 00:00:00",5667,,5023
"2020-07-05 00:00:00",5544,,3511
"2020-07-06 00:00:00",5140,,3964
"2020-07-07 00:00:00",5201,,3556
"2020-07-08 00:00:00",5213,,2103
"2020-07-09 00:00:00",5303,,6865
"2020-07-10 00:00:00",5619,,2625
"2020-07-11 00:00:00",5542,,1785
"2020-07-12 00:00:00",5069,,9451
"2020-07-13 00:00:00",4718,,2867
"2020-07-14 00:00:00",4738,,2490
"2020-07-15 00:00:00",4593,,2098
"2020-07-16 00:00:00",4441,,2044
"2020-07-17 00:00:00",4760,,1936
"2020-07-18 00:00:00",4873,,33457
"2020-07-19 00:00:00",4751,,2777
"2020-07-20 00:00:00",4509,,2204
"2020-07-21 00:00:00",4598,,2569
"2020-07-22 00:00:00",4535,,2120
"2020-07-23 00:00:00",4386,,2694
"2020-07-24 00:00:00",4590,,5466
"2020-07-25 00:00:00",4669,,2778
"2020-07-26 00:00:00",4418,,8105
"2020-07-27 00:00:00",4240,,2493
"2020-07-28 00:00:00",4423,,2667
"2020-07-29 00:00:00",4392,,2158
"2020-07-30 00:00:00",4473,,1923
"2020-07-31 00:00:00",4609,,10033
"2020-08-01 00:00:00",5150,,16122
"2020-08-02 00:00:00",4874,,5814
"2020-08-03 00:00:00",4611,,8114
"2020-08-04 00:00:00",5068,,4985
"2020-08-05 00:00:00",4462,,2661
"2020-08-06 00:00:00",4540,,3568
"2020-08-07 00:00:00",4684,,2541
"2020-08-08 00:00:00",4879,,3713
"2020-08-09 00:00:00",4737,,4673
"2020-08-10 00:00:00",4466,,3199
"2020-08-11 00:00:00",4519,,2904
"2020-08-12 00:00:00",4271,,3256
"2020-08-13 00:00:00",4413,,1821
"2020-08-14 00:00:00",4739,,5314
"2020-08-15 00:00:00",4740,,4804
"2020-08-16 00:00:00",4402,,5555
"2020-08-17 00:00:00",4255,,8870
"2020-08-18 00:00:00",4171,,2815
"2020-08-19 00:00:00",4306,,3549
"2020-08-20 00:00:00",4411,,2338
"2020-08-21 00:00:00",4798,,3709
"2020-08-22 00:00:00",4827,,3221
"2020-08-23 00:00:00",4662,,9613
"2020-08-24 00:00:00",4250,,6765
"2020-08-25 00:00:00",4309,,7162
"2020-08-26 00:00:00",4369,,11154
"2020-08-27 00:00:00",4326,,4121
"2020-08-28 00:00:00",4643,,4893
"2020-08-29 00:00:00",4783,,6938
"2020-08-30 00:00:00",4454,,4006
"2020-08-31 00:00:00",4242,,2782
"2020-09-01 00:00:00",4328,,3408
"2020-09-02 00:00:00",4305,,2463
"2020-09-03 00:00:00",4466,,4603
"2020-09-04 00:00:00",4666,,3221
"2020-09-05 00:00:00",4908,,11449
"2020-09-06 00:00:00",4626,,15034
"2020-09-07 00:00:00",4479,,1901
"2020-09-08 00:00:00",4461,,2554
"2020-09-09 00:00:00",4276,,11200
"2020-09-10 00:00:00",4516,,3997
"2020-09-11 00:00:00",4888,,6518
"2020-09-12 00:00:00",5085,,9470
"2020-09-13 00:00:00",4616,,8476
"2020-09-14 00:00:00",4343,,2529
"2020-09-15 00:00:00",4242,,10147
"2020-09-16 00:00:00",4171,,13728
"2020-09-17 00:00:00",4188,,1918
"2020-09-18 00:00:00",4899,,3470
"2020-09-19 00:00:00",4870,,16765
"2020-09-20 00:00:00",4299,,17966
"2020-09-21 00:00:00",4000,,4072
"2020-09-22 00:00:00",3975,,4581
"2020-09-23 00:00:00",3964,,10606
"2020-09-24 00:00:00",4081,,3624
"2020-09-25 00:00:00",5012,,2981
"2020-09-26 00:00:00",5544,,8783
"2020-09-27 00:00:00",5522,,18623
"2020-09-28 00:00:00",5420,,5390
"2020-09-29 00:00:00",5352,,11150
"2020-09-30 00:00:00",4690,,13133
"2020-10-01 00:00:00",4465,,3123
"2020-10-02 00:00:00",4683,,2078
"2020-10-03 00:00:00",4869,,15805
"2020-10-04 00:00:00",4474,,2836
"2020-10-05 00:00:00",4044,,2766
"2020-10-06 00:00:00",4220,,2170
"2020-10-07 00:00:00",4226,,11500
"2020-10-08 00:00:00",4539,,3192
"2020-10-09 00:00:00",4689,,1700
"2020-10-10 00:00:00",4804,,3923
"2020-10-11 00:00:00",4463,,8328
"2020-10-12 00:00:00",4149,,2188
"2020-10-13 00:00:00",4193,,11631
"2020-10-14 00:00:00",4338,,14333
"2020-10-15 00:00:00",4224,,5123
"2020-10-16 00:00:00",4534,,4243
"2020-10-17 00:00:00",4935,,4719
"2020-10-18 00:00:00",4384,,8148
"2020-10-19 00:00:00",4036,,1802
"2020-10-20 00:00:00",4064,,1599
"2020-10-21 00:00:00",4050,,13735
"2020-10-22 00:00:00",4246,,2575
"2020-10-23 00:00:00",4481,,3071
"2020-10-24 00:00:00",4585,,9829
"2020-10-25 00:00:00",4344,,9817
"2020-10-26 00:00:00",3981,,5852
"2020-10-27 00:00:00",4009,,2023
"2020-10-28 00:00:00",4087,,2115
"2020-10-29 00:00:00",3925,,1549
"2020-10-30 00:00:00",4167,,2477
"2020-10-31 00:00:00",4256,,2470
"2020-11-01 00:00:00",4093,,2362
"2020-11-02 00:00:00",3856,,4047
"2020-11-03 00:00:00",3895,,3744
"2020-11-04 00:00:00",3940,,2838
"2020-11-05 00:00:00",3941,,2530
"2020-11-06 00:00:00",4189,,3133
"2020-11-07 00:00:00",4440,,8395
"2020-11-08 00:00:00",4437,,9131
"2020-11-09 00:00:00",8869,,8932
"2020-11-10 00:00:00",9756,,13496
"2020-11-11 00:00:00",7736,,13058
"2020-11-12 00:00:00",7257,,4034
"2020-11-13 00:00:00",8288,,7276
"2020-11-14 00:00:00",9145,,6264
"2020-11-15 00:00:00",9264,,17973
"2020-11-16 00:00:00",8557,,21001
"2020-11-17 00:00:00",8055,,22125
"2020-11-18 00:00:00",7431,,10698
"2020-11-19 00:00:00",7319,,7622
"2020-11-20 00:00:00",7429,,51250
"2020-11-21 00:00:00",7604,,20463
"2020-11-22 00:00:00",7025,,15905
"2020-11-23 00:00:00",5952,,17645
"2020-11-24 00:00:00",5995,,14596
"2020-11-25 00:00:00",5780,,3470
"2020-11-26 00:00:00",6019,,3695
"2020-11-27 00:00:00",6865,,5350
"2020-11-28 00:00:00",7453,,8368
"2020-11-29 00:00:00",7042,,16889
"2020-11-30 00:00:00",6636,,6049
"2020-12-01 00:00:00",6729,,5488
"2020-12-02 00:00:00",6316,,5555
"2020-12-03 00:00:00",6445,,4948
"2020-12-04 00:00:00",6677,,6891
"2020-12-05 00:00:00",6900,,14100
"2020-12-06 00:00:00",6391,,46638
"2020-12-07 00:00:00",5864,,3388
"2020-12-08 00:00:00",5933,,3625
"2020-12-09 00:00:00",5499,,3553
"2020-12-10 00:00:00",5080,,2376
"2020-12-11 00:00:00",5559,,2669
"2020-12-12 00:00:00",5870,,4851
"2020-12-13 00:00:00",5425,,3821
"2020-12-14 00:00:00",5045,,3526
"2020-12-15 00:00:00",5151,,8811
"2020-12-16 00:00:00",5177,,7528
"2020-12-17 00:00:00",5101,,13304
"2020-12-18 00:00:00",5493,,3601
"2020-12-19 00:00:00",5745,,3669
"2020-12-20 00:00:00",5265,,9001
"2020-12-21 00:00:00",5180,,3278
"2020-12-22 00:00:00",5255,,3349
"2020-12-23 00:00:00",5727,,3106
"2020-12-24 00:00:00",6511,,4399
"2020-12-25 00:00:00",6471,,2852
"2020-12-26 00:00:00",6836,,2298
"2020-12-27 00:00:00",6792,,7460
"2020-12-28 00:00:00",6520,,2530
"2020-12-29 00:00:00",6711,,2599
"2020-12-30 00:00:00",6864,,2193
"2020-12-31 00:00:00",6794,,3727
"2021-01-01 00:00:00",6651,,7711
"2021-01-02 00:00:00",7093,,5954
"2021-01-03 00:00:00",6632,,5011
"2021-01-04 00:00:00",6628,,3452
"2021-01-05 00:00:00",6791,,4203
"2021-01-06 00:00:00",6662,,4435
"2021-01-07 00:00:00",6309,,4831
"2021-01-08 00:00:00",6302,,2089
"2021-01-09 00:00:00",6484,,3781
"2021-01-10 00:00:00",5913,,4942
"2021-01-11 00:00:00",5503,,4125
"2021-01-12 00:00:00",5653,,3191
"2021-01-13 00:00:00",5414,,7227
"2021-01-14 00:00:00",5560,,3615
"2021-01-15 00:00:00",5907,,3919
"2021-01-16 00:00:00",5794,,7610
"2021-01-17 00:00:00",5510,,4523
"2021-01-18 00:00:00",5207,,6050
"2021-01-19 00:00:00",5286,,4262
"2021-01-20 00:00:00",5334,,2882
"2021-01-21 00:00:00",5315,,7438
"2021-01-22 00:00:00",5569,,1819
"2021-01-23 00:00:00",5880,,6123
"2021-01-24 00:00:00",5430,,2108
"2021-01-25 00:00:00",5306,,2618
"2021-01-26 00:00:00",5377,,3987
"2021-01-27 00:00:00",5277,,2103
"2021-01-28 00:00:00",5331,,3381
"2021-01-29 00:00:00",5594,,3067
"2021-01-30 00:00:00",5822,,19294
"2021-01-31 00:00:00",5601,,2231
"2021-02-01 00:00:00",5174,,2568
"2021-02-02 00:00:00",5327,,9640
"2021-02-03 00:00:00",5158,,4543
"2021-02-04 00:00:00",5359,,2259
"2021-02-05 00:00:00",5399,,4330
"2021-02-06 00:00:00",5551,,6124
"2021-02-07 00:00:00",5372,,3054
"2021-02-08 00:00:00",4952,,3189
"2021-02-09 00:00:00",5029,,3092
"2021-02-10 00:00:00",5160,,3423
"2021-02-11 00:00:00",4958,,2734
"2021-02-12 00:00:00",5605,,8725
"2021-02-13 00:00:00",6366,,2252
"2021-02-14 00:00:00",6204,,3765
"2021-02-15 00:00:00",6148,,5339
"2021-02-16 00:00:00",6190,,4073
"2021-02-17 00:00:00",5486,,3054
"2021-02-18 00:00:00",5847,,5851
"2021-02-19 00:00:00",6629,,6083
"2021-02-20 00:00:00",6259,,5910
"2021-02-21 00:00:00",5752,,4128
"2021-02-22 00:00:00",5621,,2506
"2021-02-23 00:00:00",5536,,2557
"2021-02-24 00:00:00",5336,,3161
"2021-02-25 00:00:00",5505,,5512
"2021-02-26 00:00:00",5618,,4111
"2021-02-27 00:00:00",5935,,2024
"2021-02-28 00:00:00",5713,,2774
"2021-03-01 00:00:00",4962,,7286
"2021-03-02 00:00:00",4960,,6048
"2021-03-03 00:00:00",4988,,2332
"2021-03-04 00:00:00",5077,,3627
"2021-03-05 00:00:00",5731,,6267
"2021-03-06 00:00:00",6050,,2614
"2021-03-07 00:00:00",5544,,6387
"2021-03-08 00:00:00",5086,,2167
"2021-03-09 00:00:00",5170,,1874
"2021-03-10 00:00:00",5082,,3119
"2021-03-11 00:00:00",5163,,2961
"2021-03-12 00:00:00",5776,,6203
"2021-03-13 00:00:00",5828,,3119
"2021-03-14 00:00:00",5466,,1937
